workorder_no,user_status,work_centre,notification_no,work_request,system_status,created_by,maintenance_type,maint_plan,functional_location,oper_activity,oper_shorttext,loc_code,created_on,dt_created,quantity,plan_start,plan_end,responses,filename,form_template
4000441784,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY MECHANICAL INSPECTION SW 3,TNM,2022-01-17 00:00:00,2026-04-09 13:31:44,0.0,,,"{""switch_deck_and_rc_beam.a.inspection_item"": ""Locking pin recesses drained of water."", ""switch_deck_and_rc_beam.a.status"": true, ""switch_deck_and_rc_beam.b.inspection_item"": ""Locking pin guide plate clearance 1mm maximum between cam roller and plates."", ""switch_deck_and_rc_beam.b.status"": true, ""switch_deck_and_rc_beam.c.inspection_item"": ""Carriage rail retaining bolts tight and clamping rail to plinth."", ""switch_deck_and_rc_beam.c.status"": true, ""switch_deck_and_rc_beam.d.inspection_item"": ""Switch deck drainage clean."", ""switch_deck_and_rc_beam.d.status"": true, ""switch_deck_and_rc_beam.e.inspection_item"": ""Switch deck auxiliaries fastened to the switch deck."", ""switch_deck_and_rc_beam.e.status"": true, ""switch_deck_and_rc_beam.f.inspection_item"": ""Finger plates bolted securely."", ""switch_deck_and_rc_beam.f.status"": true, ""switch_deck_and_rc_beam.g.inspection_item"": ""Lighting is adequate."", ""switch_deck_and_rc_beam.g.status"": true, ""carriage_including_carriage_wheel.a.inspection_item"": ""Carriage wheel rotates."", ""carriage_including_carriage_wheel.a.status"": true, ""carriage_including_carriage_wheel.b.inspection_item"": ""Carriage wheel axle retainer."", ""carriage_including_carriage_wheel.b.status"": true, ""locking_pin_assembly.a.inspection_item"": ""Locking pin motor secured to mounting frame."", ""locking_pin_assembly.a.status"": true, ""locking_pin_assembly.b.inspection_item"": ""Locking pin frame securely bolted to the Switch beam assembly."", ""locking_pin_assembly.b.status"": true, ""locking_pin_assembly.c.inspection_item"": ""Guard around locking pin assembly secure and not damaged."", ""locking_pin_assembly.c.status"": true, ""locking_pin_assembly.d.inspection_item"": ""Locking pin cam roller free to turn and grease seal in place."", ""locking_pin_assembly.d.status"": true, ""locking_pin_assembly.e.inspection_item"": ""Limit switches secure and striker arms return."", ""locking_pin_assembly.e.status"": true, ""non_rumba_mechanism.a.inspection_item"": ""Non-Rumba motor and gearbox securely mounted."", ""non_rumba_mechanism.a.status"": true, ""non_rumba_mechanism.b.inspection_item"": ""Frame is securely mounted to Switch beam underside."", ""non_rumba_mechanism.b.status"": true, ""non_rumba_mechanism.c.inspection_item"": ""Limit switches secure and striker arms return."", ""non_rumba_mechanism.c.status"": true, ""non_rumba_mechanism.d.inspection_item"": ""Non-Rumba arm secure and locking nuts tight."", ""non_rumba_mechanism.d.status"": true, ""non_rumba_mechanism.e.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.e.inspection_item"": ""Non-Rumba plates secured tightly at each end."", ""non_rumba_mechanism.e.status"": false, ""non_rumba_mechanism.f.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.f.inspection_item"": ""Non-Rumba cams firmly secured."", ""non_rumba_mechanism.f.status"": false, ""non_rumba_mechanism.g.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.g.inspection_item"": ""Remove manhole cover and inspect internally the non-rumba operating mechanism."", ""non_rumba_mechanism.g.status"": false, ""switch_beam.a.type"": ""Visual and tightening torques"", ""switch_beam.a.inspection_item"": ""Top and side finger plates secured."", ""switch_beam.a.status"": true, ""switch_beam.b.type"": ""Visual and tightening torques"", ""switch_beam.b.inspection_item"": ""Beam and carriage securely fastened together."", ""switch_beam.b.status"": true, ""switch_beam.c.type"": ""Visual and tightening torques"", ""switch_beam.c.inspection_item"": ""Remove tee shaft covers and inspect bushes for unusual wear."", ""switch_beam.c.status"": true, ""switch_beam.d.type"": ""Visual and tightening torques"", ""switch_beam.d.inspection_item"": ""Remove pivot point end cap and inspect."", ""switch_beam.d.status"": true, ""switch_beam.e.type"": ""Visual and tightening torques"", ""switch_beam.e.inspection_item"": ""Cam guide boxes securely fastened to beam underside."", ""switch_beam.e.status"": true, ""switch_beam.f.type"": ""Visual and tightening torques"", ""switch_beam.f.inspection_item"": ""Clearance between cam roller and guide box is not to exceed 6mm. Shim wear plates equally if this is greater than 6mm."", ""switch_beam.f.status"": true, ""drive_assembly.b.type"": ""Visual"", ""drive_assembly.b.inspection_item"": ""Drive shaft is not rubbing on tunnels."", ""drive_assembly.b.status"": true, ""drive_assembly.c.type"": ""Visual"", ""drive_assembly.c.inspection_item"": ""Clutch cover is in place and retained."", ""drive_assembly.c.status"": true, ""drive_assembly.d.type"": ""Visual"", ""drive_assembly.d.inspection_item"": ""Check brake clearance on 15kw is as per required. Details are inside motor end cover."", ""drive_assembly.d.status"": true, ""drive_assembly.e.type"": ""Visual"", ""drive_assembly.e.inspection_item"": ""Check swing arm cam roller is free to turn, and grease seal is in place."", ""drive_assembly.e.status"": true, ""drive_assembly.f.type"": ""Visual"", ""drive_assembly.f.inspection_item"": ""Check gearbox end caps for leaking oil."", ""drive_assembly.f.status"": true, ""drive_assembly.g.type"": ""Visual"", ""drive_assembly.g.inspection_item"": ""Check all gearboxes are securely fastened to mounting points."", ""drive_assembly.g.status"": true, ""drive_assembly.g.type.1"": ""Visual (Cont'd)"", ""drive_assembly.g.inspection_item.1"": ""On primary and secondary gearboxes remove gearbox inspection covers and report wear of brass crown gear."", ""drive_assembly.g.completed?.1"": ""yes"", ""faults"": ""Change new bolts and washer art insulator claw switch beam."", ""technician_id"": ""9728, 11625, 7279"", ""technician_date"": ""17/01/2022"", ""supervisor_id"": ""7114"", ""supervisor_date"": ""17/01/2022""}",TN_PM_MTH_MechanicalSwitch3_4000441784.pdf,MechanicalSwitch3
4000442040,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY LUBRICATION SW 4,TNM,2022-01-04 00:00:00,2026-04-09 13:31:44,0.0,,,"{""swing_gearbox_upper_lip_seal_primary.a.status"": true, ""swing_gearbox_upper_lip_seal_secondary.a.status"": true, ""oil_level_primary_gearbox.a.status"": true, ""oil_level_secondary_gearbox.a.status"": true, ""refill_nonrumba_hand_grease_pump_reservoir.a.status"": true, ""oil_level_15kw_swing_motor_gearbox.a.status"": true, ""primary_to_secondary_gearbox_drive_shaft_couplings.a.status"": true, ""nonrumba_drive_mechanism_hand_pump.a.status"": true, ""nonrumba_external_mounting_pivot_points.a.status"": true, ""cam_guide_box_roller_path.a.status"": true, ""carriage_roller_axle_shaft.a.status"": true, ""locking_pin_assembly.a.status"": true, ""locking_pin_cam_roller.a.status"": true, ""tee_shaft_upper_bushings.a.status"": true, ""tee_shaft_lower_bushings.a.status"": true, ""fixed_end_pivot_bushing.a.status"": true, ""carriage_thrust_bearing.a.status"": true, ""guide_arm_cam_roller.a.status"": true, ""gearbox_oil_levels.motor_gearbox"": ""full"", ""gearbox_oil_levels.main_drive_gearbox"": ""full"", ""gearbox_oil_levels.1st_slave_gearbox"": ""full"", ""gearbox_oil_levels.2nd_slave_gearbox"": ""full"", ""gearbox_oil_levels.3rd_slave_gearbox"": ""full"", ""technician_id"": ""7067, 11501, 10180"", ""supervisor_id"": ""7019""}",TN_PM_MTH_LubricationSwitch4_4000442040.pdf,LubricationSwitch4
4000442041,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY MECHANICAL INSPECTION SW 4,TNM,2022-01-18 00:00:00,2026-04-09 13:31:44,0.0,,,"{""switch_deck_and_rc_beam.a.inspection_item"": ""Locking pin recesses drained of water."", ""switch_deck_and_rc_beam.a.status"": true, ""switch_deck_and_rc_beam.b.inspection_item"": ""Locking pin guide plate clearance 1mm maximum between cam roller and plates."", ""switch_deck_and_rc_beam.b.status"": true, ""switch_deck_and_rc_beam.c.inspection_item"": ""Carriage rail retaining bolts tight and clamping rail to plinth."", ""switch_deck_and_rc_beam.c.status"": true, ""switch_deck_and_rc_beam.d.inspection_item"": ""Switch deck drainage clean."", ""switch_deck_and_rc_beam.d.status"": true, ""switch_deck_and_rc_beam.e.inspection_item"": ""Switch deck auxiliaries fastened to the switch deck."", ""switch_deck_and_rc_beam.e.status"": true, ""switch_deck_and_rc_beam.f.inspection_item"": ""Finger plates bolted securely."", ""switch_deck_and_rc_beam.f.status"": true, ""switch_deck_and_rc_beam.g.inspection_item"": ""Lighting is adequate."", ""switch_deck_and_rc_beam.g.status"": true, ""carriage_including_carriage_wheel.a.inspection_item"": ""Carriage wheel rotates."", ""carriage_including_carriage_wheel.a.status"": true, ""carriage_including_carriage_wheel.b.inspection_item"": ""Carriage wheel axle retainer."", ""carriage_including_carriage_wheel.b.status"": true, ""locking_pin_assembly.a.inspection_item"": ""Locking pin motor secured to mounting frame."", ""locking_pin_assembly.a.status"": true, ""locking_pin_assembly.b.inspection_item"": ""Locking pin frame securely bolted to the Switch beam assembly."", ""locking_pin_assembly.b.status"": true, ""locking_pin_assembly.c.inspection_item"": ""Guard around locking pin assembly secure and not damaged."", ""locking_pin_assembly.c.status"": true, ""locking_pin_assembly.d.inspection_item"": ""Locking pin cam roller free to turn and grease seal in place."", ""locking_pin_assembly.d.status"": true, ""locking_pin_assembly.e.inspection_item"": ""Limit switches secure and striker arms return."", ""locking_pin_assembly.e.status"": true, ""non_rumba_mechanism.a.inspection_item"": ""Non-Rumba motor and gearbox securely mounted."", ""non_rumba_mechanism.a.status"": true, ""non_rumba_mechanism.b.inspection_item"": ""Frame is securely mounted to Switch beam underside."", ""non_rumba_mechanism.b.status"": true, ""non_rumba_mechanism.c.inspection_item"": ""Limit switches secure and striker arms return."", ""non_rumba_mechanism.c.status"": true, ""non_rumba_mechanism.d.inspection_item"": ""Non-Rumba arm secure and locking nuts tight."", ""non_rumba_mechanism.d.status"": true, ""non_rumba_mechanism.e.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.e.inspection_item"": ""Non-Rumba plates secured tightly at each end."", ""non_rumba_mechanism.e.status"": false, ""non_rumba_mechanism.f.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.f.inspection_item"": ""Non-Rumba cams firmly secured."", ""non_rumba_mechanism.f.status"": false, ""non_rumba_mechanism.g.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.g.inspection_item"": ""Remove manhole cover and inspect internally the non-rumba operating mechanism."", ""non_rumba_mechanism.g.status"": false, ""switch_beam.a.type"": ""Visual and tightening torques"", ""switch_beam.a.inspection_item"": ""Top and side finger plates secured."", ""switch_beam.a.status"": true, ""switch_beam.b.type"": ""Visual and tightening torques"", ""switch_beam.b.inspection_item"": ""Beam and carriage securely fastened together."", ""switch_beam.b.status"": true, ""switch_beam.c.type"": ""Visual and tightening torques"", ""switch_beam.c.inspection_item"": ""Remove tee shaft covers and inspect bushes for unusual wear."", ""switch_beam.c.status"": true, ""switch_beam.d.type"": ""Visual and tightening torques"", ""switch_beam.d.inspection_item"": ""Remove pivot point end cap and inspect."", ""switch_beam.d.status"": true, ""switch_beam.e.type"": ""Visual and tightening torques"", ""switch_beam.e.inspection_item"": ""Cam guide boxes securely fastened to beam underside."", ""switch_beam.e.status"": true, ""switch_beam.f.type"": ""Visual and tightening torques"", ""switch_beam.f.inspection_item"": ""Clearance between cam roller and guide box is not to exceed 6mm. Shim wear plates equally if this is greater than 6mm."", ""switch_beam.f.status"": true, ""drive_assembly.b.type"": ""Visual"", ""drive_assembly.b.inspection_item"": ""Drive shaft is not rubbing on tunnels."", ""drive_assembly.b.status"": true, ""drive_assembly.c.type"": ""Visual"", ""drive_assembly.c.inspection_item"": ""Clutch cover is in place and retained."", ""drive_assembly.c.status"": true, ""drive_assembly.d.type"": ""Visual"", ""drive_assembly.d.inspection_item"": ""Check brake clearance on 15kw is as per required. Details are inside motor end cover."", ""drive_assembly.d.status"": true, ""drive_assembly.e.type"": ""Visual"", ""drive_assembly.e.inspection_item"": ""Check swing arm cam roller is free to turn, and grease seal is in place."", ""drive_assembly.e.status"": true, ""drive_assembly.f.type"": ""Visual"", ""drive_assembly.f.inspection_item"": ""Check gearbox end caps for leaking oil."", ""drive_assembly.f.status"": true, ""drive_assembly.g.type"": ""Visual"", ""drive_assembly.g.inspection_item"": ""Check all gearboxes are securely fastened to mounting points."", ""drive_assembly.g.status"": true, ""drive_assembly.g.type.1"": ""Visual (Cont'd)"", ""drive_assembly.g.inspection_item.1"": ""On primary and secondary gearboxes remove gearbox inspection covers and report wear of brass crown gear."", ""drive_assembly.g.completed?.1"": ""Yes"", ""faults"": NaN, ""technician_id"": ""7134, 14956, 11625"", ""technician_date"": ""18/11/2022"", ""supervisor_id"": ""7114"", ""supervisor_date"": ""18/11/2022""}",TN_PM_MTH_MechanicalSwitch4_4000442041.pdf,MechanicalSwitch4
4000442121,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY LUBRICATION SW 5,TNM,2022-01-05 00:00:00,2026-04-09 13:31:44,0.0,,,"{""locking_pin.a.status"": true, ""carriage_drive_gearbox.a.status"": true, ""locking_pin_nose_roller.a.status"": true, ""carriage_rollers.a.status"": true, ""pivot_bushings.a.status"": false, ""tee_shaft_housing_at_pivot_point.a.status"": true, ""technician_id"": ""11625, 7279, 9728"", ""supervisor_id"": 1714}",TN_PM_MTH_LubricationSwitch5_4000442121.pdf,LubricationSwitch5
4000442122,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY MECHANICAL INSPECTION SW 5,TNM,2022-01-19 00:00:00,2026-04-09 13:31:44,0.0,,,"{""carriage_including_carriage_wheel.a.type"": ""Visual"", ""carriage_including_carriage_wheel.a.inspection_item"": ""Carriage wheel rotates."", ""carriage_including_carriage_wheel.a.status"": true, ""carriage_including_carriage_wheel.b.type"": ""Visual"", ""carriage_including_carriage_wheel.b.inspection_item"": ""Carriage wheel axle retainer."", ""carriage_including_carriage_wheel.b.status"": true, ""locking_pin_assembly.a.type"": ""Visual and tightening torques"", ""locking_pin_assembly.a.inspection_item"": ""Locking pin motor secured to mounting frame."", ""locking_pin_assembly.a.status"": true, ""locking_pin_assembly.b.type"": ""Visual and tightening torques"", ""locking_pin_assembly.b.inspection_item"": ""Locking pin frame securely bolted to the Switch beam assembly."", ""locking_pin_assembly.b.status"": true, ""locking_pin_assembly.c.type"": ""Visual and tightening torques"", ""locking_pin_assembly.c.inspection_item"": ""Guard around locking pin assembly secure and not damaged."", ""locking_pin_assembly.c.status"": true, ""locking_pin_assembly.d.type"": ""Visual and tightening torques"", ""locking_pin_assembly.d.inspection_item"": ""Locking pin cam roller free to turn and grease seal in place."", ""locking_pin_assembly.d.status"": true, ""locking_pin_assembly.e.type"": ""Visual and tightening torques"", ""locking_pin_assembly.e.inspection_item"": ""Limit switches secure and striker arms return."", ""locking_pin_assembly.e.status"": true, ""faults"": NaN, ""technician_id"": ""11625, 7279, 9728"", ""technician_date"": ""20/01/2022"", ""supervisor_id"": ""7114"", ""supervisor_date"": ""22/01/2022"", ""switch_deck_and_RC_beam.a.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.a.inspection_item"": ""Locking pin recesses drained of water."", ""switch_deck_and_RC_beam.a.status"": true, ""switch_deck_and_RC_beam.b.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.b.inspection_item"": ""Locking pin guide plate clearance 1mm maximum between cam roller and plates."", ""switch_deck_and_RC_beam.b.status"": true, ""switch_deck_and_RC_beam.c.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.c.inspection_item"": ""Carriage rail retaining bolts tight and clamping rail to plinth."", ""switch_deck_and_RC_beam.c.status"": true, ""switch_deck_and_RC_beam.d.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.d.inspection_item"": ""Switch deck drainage clean."", ""switch_deck_and_RC_beam.d.status"": true, ""switch_deck_and_RC_beam.d.result"": NaN, ""switch_deck_and_RC_beam.e.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.e.inspection_item"": ""Switch deck auxiliaries fastened to the switch deck."", ""switch_deck_and_RC_beam.e.status"": true, ""switch_deck_and_RC_beam.f.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.f.inspection_item"": ""Finger plates bolted securely."", ""switch_deck_and_RC_beam.f.status"": true, ""switch_deck_and_RC_beam.g.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.g.inspection_item"": ""Lighting is adequate."", ""switch_deck_and_RC_beam.g.status"": true}",TN_PM_MTH_MechanicalSwitch5_4000442122.pdf,MechanicalSwitch5
4000442306,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-DPT Brickfields Depot,0010,MONTHLY INSPECTION BOGIE TEST JIG,TNM,2022-01-15 00:00:00,2026-04-09 13:31:44,0.0,,,"{""roller_shaft_bearings.status"": true, ""hydraulic_reservoir.status"": true, ""hydraulic_cylinder.status"": true, ""clamping_arms.status"": true, ""gear_box.status"": true, ""motor_rubber_coupling.status"": true, ""technician_id"": ""6693,11590, 14953"", ""technician_date"": ""15/01/2022"", ""supervisor_id"": 7134, ""supervisor_date"": ""15/01/2022"", ""comment"": ""N/A""}",TN_PM_MTH_BogieTestJig_4000442306.pdf,BogieTestJig
4000442307,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-DPT Brickfields Depot,0010,MONTHLY INSPECTION PEDESTAL DRILL,TNM,2022-01-11 00:00:00,2026-04-09 13:31:44,0.0,,,"{""vee_belts.a.status"": true, ""vee_belts.b.status"": true, ""pedestal_frame.a.status"": true, ""work_rest.a.status"": true, ""work_rest.b.status"": true, ""chuck.a.status"": true, ""chuck.b.status"": true, ""electric_motor.a.status"": true, ""electric_motor.b.status"": true, ""electric_motor.c.status"": true, ""water_pot.a.status"": true, ""water_pot.b.status"": true, ""technician_id"": ""11525,9928,7279"", ""technician_date"": ""11/01/2022"", ""supervisor_id"": ""7114"", ""guideway_supervisor_date"": ""11/01/2022""}",TN_PM_MTH_PadestalDrill_4000442307.pdf,PadestalDrill
4000442308,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY LUBRICATION SW 6,TNM,2022-01-06 00:00:00,2026-04-09 13:31:44,0.0,,,"{""locking_pin.a.status"": true, ""carriage_drive_gearbox.a.status"": true, ""locking_pin_nose_roller.a.status"": true, ""carriage_rollers.a.status"": true, ""pivot_bushings.a.status"": false, ""tee_shaft_housing_at_pivot_point.a.status"": true, ""technician_id"": ""11625, 9728, 7279"", ""supervisor_id"": 7114, ""pivot_point_thrust_plate.a.status"": true}",TN_PM_MTH_LubricationSwitch6_4000442308.pdf,LubricationSwitch6
4000442309,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY MECHANICAL INSPECTION SW 6,TNM,2022-01-03 00:00:00,2026-04-09 13:31:44,0.0,,,"{""carriage_including_carriage_wheel.a.type"": ""Visual"", ""carriage_including_carriage_wheel.a.inspection_item"": ""Carriage wheel rotates."", ""carriage_including_carriage_wheel.a.status"": true, ""carriage_including_carriage_wheel.b.type"": ""Visual"", ""carriage_including_carriage_wheel.b.inspection_item"": ""Carriage wheel axle retainer."", ""carriage_including_carriage_wheel.b.status"": true, ""locking_pin_assembly.a.type"": ""Visual and tightening torques"", ""locking_pin_assembly.a.inspection_item"": ""Locking pin motor secured to mounting frame."", ""locking_pin_assembly.a.status"": true, ""locking_pin_assembly.b.type"": ""Visual and tightening torques"", ""locking_pin_assembly.b.inspection_item"": ""Locking pin frame securely bolted to the Switch beam assembly."", ""locking_pin_assembly.b.status"": true, ""locking_pin_assembly.c.type"": ""Visual and tightening torques"", ""locking_pin_assembly.c.inspection_item"": ""Guard around locking pin assembly secure and not damaged."", ""locking_pin_assembly.c.status"": true, ""locking_pin_assembly.d.type"": ""Visual and tightening torques"", ""locking_pin_assembly.d.inspection_item"": ""Locking pin cam roller free to turn and grease seal in place."", ""locking_pin_assembly.d.status"": true, ""locking_pin_assembly.e.type"": ""Visual and tightening torques"", ""locking_pin_assembly.e.inspection_item"": ""Limit switches secure and striker arms return."", ""locking_pin_assembly.e.status"": true, ""faults"": ""-N/A-"", ""technician_id"": ""9728, 11625, 7279"", ""technician_date"": ""17/01/2022"", ""supervisor_id"": ""7114"", ""supervisor_date"": ""17/01/2022"", ""switch_deck_and_RC_beam.a.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.a.inspection_item"": ""Locking pin recesses drained of water."", ""switch_deck_and_RC_beam.a.status"": true, ""switch_deck_and_RC_beam.b.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.b.inspection_item"": ""Locking pin guide plate clearance 1mm maximum between cam roller and plates."", ""switch_deck_and_RC_beam.b.status"": true, ""switch_deck_and_RC_beam.c.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.c.inspection_item"": ""Carriage rail retaining bolts tight and clamping rail to plinth."", ""switch_deck_and_RC_beam.c.status"": true, ""switch_deck_and_RC_beam.d.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.d.inspection_item"": ""Switch deck drainage clean."", ""switch_deck_and_RC_beam.d.status"": true, ""switch_deck_and_RC_beam.d.result"": NaN, ""switch_deck_and_RC_beam.e.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.e.inspection_item"": ""Switch deck auxiliaries fastened to the switch deck."", ""switch_deck_and_RC_beam.e.status"": true, ""switch_deck_and_RC_beam.f.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.f.inspection_item"": ""Finger plates bolted securely."", ""switch_deck_and_RC_beam.f.status"": true, ""switch_deck_and_RC_beam.g.type"": ""Visual and tightening torques"", ""switch_deck_and_RC_beam.g.inspection_item"": ""Lighting is adequate."", ""switch_deck_and_RC_beam.g.status"": true}",TN_PM_MTH_MechanicalSwitch6_4000442309.pdf,MechanicalSwitch6
4000442319,3PLN,TNM1,,,,,YPM1,805,PRAL-MRL-TN-SWT Switch,0010,MONTHLY MECHANICAL INSPECTION SW 1,TNM,2022-01-15 00:00:00,2026-04-09 13:31:44,0.0,,,"{""switch_deck_and_rc_beam.a.inspection_item"": ""Locking pin recesses drained of water."", ""switch_deck_and_rc_beam.a.status"": true, ""switch_deck_and_rc_beam.b.inspection_item"": ""Locking pin guide plate clearance 1mm maximum between cam roller and plates."", ""switch_deck_and_rc_beam.b.status"": true, ""switch_deck_and_rc_beam.c.inspection_item"": ""Carriage rail retaining bolts tight and clamping rail to plinth."", ""switch_deck_and_rc_beam.c.status"": true, ""switch_deck_and_rc_beam.d.inspection_item"": ""Switch deck drainage clean."", ""switch_deck_and_rc_beam.d.status"": true, ""switch_deck_and_rc_beam.e.inspection_item"": ""Switch deck auxiliaries fastened to the switch deck."", ""switch_deck_and_rc_beam.e.status"": true, ""switch_deck_and_rc_beam.f.inspection_item"": ""Finger plates bolted securely."", ""switch_deck_and_rc_beam.f.status"": true, ""switch_deck_and_rc_beam.g.inspection_item"": ""Lighting is adequate."", ""switch_deck_and_rc_beam.g.status"": true, ""carriage_including_carriage_wheel.a.inspection_item"": ""Carriage wheel rotates."", ""carriage_including_carriage_wheel.a.status"": true, ""carriage_including_carriage_wheel.b.inspection_item"": ""Carriage wheel axle retainer."", ""carriage_including_carriage_wheel.b.status"": true, ""locking_pin_assembly.a.inspection_item"": ""Locking pin motor secured to mounting frame."", ""locking_pin_assembly.a.status"": true, ""locking_pin_assembly.b.inspection_item"": ""Locking pin frame securely bolted to the Switch beam assembly."", ""locking_pin_assembly.b.status"": true, ""locking_pin_assembly.c.inspection_item"": ""Guard around locking pin assembly secure and not damaged."", ""locking_pin_assembly.c.status"": true, ""locking_pin_assembly.d.inspection_item"": ""Locking pin cam roller free to turn and grease seal in place."", ""locking_pin_assembly.d.status"": true, ""locking_pin_assembly.e.inspection_item"": ""Limit switches secure and striker arms return."", ""locking_pin_assembly.e.status"": true, ""non_rumba_mechanism.a.inspection_item"": ""Non-Rumba motor and gearbox securely mounted."", ""non_rumba_mechanism.a.status"": true, ""non_rumba_mechanism.b.inspection_item"": ""Frame is securely mounted to Switch beam underside."", ""non_rumba_mechanism.b.status"": true, ""non_rumba_mechanism.c.inspection_item"": ""Limit switches secure and striker arms return."", ""non_rumba_mechanism.c.status"": true, ""non_rumba_mechanism.d.inspection_item"": ""Non-Rumba arm secure and locking nuts tight."", ""non_rumba_mechanism.d.status"": true, ""non_rumba_mechanism.e.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.e.inspection_item"": ""Non-Rumba plates secured tightly at each end."", ""non_rumba_mechanism.e.status"": true, ""non_rumba_mechanism.f.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.f.inspection_item"": ""Non-Rumba cams firmly secured."", ""non_rumba_mechanism.f.status"": true, ""non_rumba_mechanism.g.type"": ""Visual and tightening torques (Cont'd)"", ""non_rumba_mechanism.g.inspection_item"": ""Remove manhole cover and inspect internally the non-rumba operating mechanism."", ""non_rumba_mechanism.g.status"": true, ""switch_beam.a.type"": ""Visual and tightening torques"", ""switch_beam.a.inspection_item"": ""Top and side finger plates secured."", ""switch_beam.a.status"": true, ""switch_beam.b.type"": ""Visual and tightening torques"", ""switch_beam.b.inspection_item"": ""Beam and carriage securely fastened together."", ""switch_beam.b.status"": true, ""switch_beam.c.type"": ""Visual and tightening torques"", ""switch_beam.c.inspection_item"": ""Remove tee shaft covers and inspect bushes for unusual wear."", ""switch_beam.c.status"": true, ""switch_beam.d.type"": ""Visual and tightening torques"", ""switch_beam.d.inspection_item"": ""Remove pivot point end cap and inspect."", ""switch_beam.d.status"": true, ""switch_beam.e.type"": ""Visual and tightening torques"", ""switch_beam.e.inspection_item"": ""Cam guide boxes securely fastened to beam underside."", ""switch_beam.e.status"": true, ""switch_beam.f.type"": ""Visual and tightening torques"", ""switch_beam.f.inspection_item"": ""Clearance between cam roller and guide box is not to exceed 6mm. Shim wear plates equally if this is greater than 6mm."", ""switch_beam.f.status"": true, ""drive_assembly.b.type"": ""Visual"", ""drive_assembly.b.inspection_item"": ""Drive shaft is not rubbing on tunnels."", ""drive_assembly.b.status"": true, ""drive_assembly.c.type"": ""Visual"", ""drive_assembly.c.inspection_item"": ""Clutch cover is in place and retained."", ""drive_assembly.c.status"": true, ""drive_assembly.d.type"": ""Visual"", ""drive_assembly.d.inspection_item"": ""Check brake clearance on 15kw is as per required. Details are inside motor end cover."", ""drive_assembly.d.status"": true, ""drive_assembly.e.type"": ""Visual"", ""drive_assembly.e.inspection_item"": ""Check swing arm cam roller is free to turn, and grease seal is in place."", ""drive_assembly.e.status"": true, ""drive_assembly.f.type"": ""Visual"", ""drive_assembly.f.inspection_item"": ""Check gearbox end caps for leaking oil."", ""drive_assembly.f.status"": true, ""drive_assembly.g.type"": ""Visual"", ""drive_assembly.g.inspection_item"": ""Check all gearboxes are securely fastened to mounting points."", ""drive_assembly.g.status"": true, ""drive_assembly.g.type.1"": ""Visual (Cont'd)"", ""drive_assembly.g.inspection_item.1"": ""On primary and secondary gearboxes remove gearbox inspection covers and report wear of brass crown gear."", ""drive_assembly.g.completed?.1"": ""yes"", ""faults"": ""change new washer due to worn out"", ""technician_id"": ""11591, 10180"", ""technician_date"": ""15/01/2022"", ""supervisor_id"": 7019, ""supervisor_date"": ""15/01/2022""}",TN_PM_MTH_MechanicalSwitch1_4000442319.pdf,MechanicalSwitch1
