workorder_no,user_status,work_centre,notification_no,work_request,system_status,created_by,maintenance_type,maint_plan,functional_location,oper_activity,oper_shorttext,loc_code,created_on,dt_created,quantity,plan_start,plan_end,filename,start_date,end_date,form_template,responses
4000578667,,RSDM,12227347.0,,,,YCM1,805,RSV021-CAR03-DRS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578668,,RSDM,12227350.0,,,,YCM1,805,RSV021-CAR02,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578671,,RSDM,12227362.0,,,,YCM1,805,RSV021-CAR04,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578672,,RSDM,12227344.0,,,,YCM1,805,RSV022,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578673,,RSDM,12227428.0,,,,YCM1,805,RSV022-CAR05,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578675,,RSDM,12227361.0,,,,YCM1,805,RSV022-CAR08,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578677,,RSDM,12227375.0,,,,YCM1,805,RSV027-CAR28,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578737,,RSDM,12227514.0,,,,YCM1,805,RSV023-CAR09-RSS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578738,,RSDM,12227479.0,,,,YCM1,805,RSV021-CAR02-BOG-04,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578739,,RSDM,12227251.0,,,,YCM1,805,RSV022-CAR08-LVS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578740,,RSDM,12227252.0,,,,YCM1,805,RSV022-CAR08-BOG,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578741,,RSDM,12227478.0,,,,YCM1,805,RSV021-CAR04-DRS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578742,,RSDM,12227490.0,,,,YCM1,805,RSV023-CAR09-BOG,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578744,,RSDM,12227521.0,,,,YCM1,805,RSV022-CAR06-LVS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578746,,RSDM,12227524.0,,,,YCM1,805,RSV022-CAR08-DRC,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578747,,RSDM,12227522.0,,,,YCM1,805,RSV029-CAR36,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578748,,RSDM,12227351.0,,,,YCM1,805,RSV029,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578749,,RSDM,12227432.0,,,,YCM1,805,RSV028-CAR29-PRS-TI1,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578750,,RSDM,12227360.0,,,,YCM1,805,RSV028-CAR32-PRS-TI6,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
4000578752,,RSDM,12227491.0,,,,YCM1,805,RSV028-CAR29-DRS,,,RSD,,2026-04-09 13:31:44,0.0,,,,,,,{}
