system|sub_system|sub_sub_system|root_cause|department
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|System intermittent|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|OTN failures|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP error|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No connection|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Fibre issue|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Pig tail crack|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Module card mulfunction|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|SFP problem|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|No power|WS20
CTS|OPTIX HUAWEI 1800V (OSN)|SDH|Cable connection loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER HDMI|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|CONVERTER VGA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|RCA CONNECTOR|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|POWER ADAPTER CONVERTER MONITOR|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|TYPE CABLE|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|MONITOR CSO|LCD WALL MOUNT|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|MATRIX hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|B&C connector loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Camera problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|DVR hang|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|No power|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cover box crack /open|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Cable hangging|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Monitor blank|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power supply problem|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Converter HDMI loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Conventer VGA loose|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Power cable pulled off|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Overheating|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|Outdated firmware on DVR|WS20
CLOSE CIRCUIT TELEVISION (CCTV)|CAMERA|PTZ CAMERA|MATRIX hang|WS20
